Y,X,SAMPLEID,SAMPLETYPE,WAMEX_A_NO,OBJECTID_x,Ag_ppm,Al_ppm,Al2O3_pct,As_ppm,Au_ppm,B_ppm,Ba_ppm,BaO_ppm,Be_ppm,Bi_ppm,Br_ppm,C_ppm,Ca_ppm,CaO_pct,Cd_ppm,Ce_ppm,CeO2_ppm,Cl_ppm,Co_ppm,CO2_pct,Cr_ppm,Cr2O3_ppm,Cs_ppm,Cs2O_ppm,Cu_ppm,Dy_ppm,Dy2O3_ppm,Er_ppm,Er2O3_ppm,Eu_ppm,Eu2O3_ppm,F_ppm,Fe_ppm,Fe2O3_pct,Fe2O3T_pct,FeO_pct,Ga_ppm,Ga2O3_ppm,Gd_ppm,Gd2O3_ppm,Ge_ppm,OBJECTID_y,H2Oneg_pct,H2Opos_pct,Hf_ppm,Hg_ppm,Ho_ppm,Ho2O3_ppm,I_ppm,In_ppm,Ir_ppb,K_ppm,K2O_pct,La_ppm,La2O3_ppm,LABnegNR_N,Li_ppm,Li2O_ppm,LOI_pct,Lu_ppm,Lu2O3_ppm,Mg_ppm,MgO_pct,Mn_ppm,MnO_pct,Mo_ppm,Na_ppm,Na2O_pct,Nb_ppm,Nb2O5_ppm,Nd_ppm,Nd2O3_ppm,Ni_ppm,Os_ppb,P_ppm,P2O5_pct,Pb_ppm,Pd_ppb,Pr_ppm,Pr2O3_ppm,Pt_ppb,Rb_ppm,Rb2O_ppm,OBJECTID,Re_ppm,Rh_ppb,Ru_ppb,S_pct,Sb_ppm,Sb2O5_ppm,Sc_ppm,Se_ppm,Si_ppm,SiO2_pct,Sm_ppm,Sm2O3_ppm,Sn_ppm,SO3_pct,Sr_ppm,SrO_ppm,Ta_ppm,Ta2O5_ppm,Tb_ppm,Tb2O3_ppm,Te_ppm,Th_ppm,ThO2_ppm,Ti_ppm,TiO2_pct,Tl_ppm,Tm_ppm,Tm2O3_ppm,U_ppm,U3O8_ppm,V_ppm,V2O5_ppm,W_ppm,WO3_ppm,Y_ppm,Y2O3_ppm,Yb_ppm,Yb2O3_ppm,Zn_ppm,ZnO_ppm,Zr_ppm,ZrO2_ppm
-31.64458531209,119.564539420024,3650685,SOIL,82539,1538972,0.01515,-9999,-9999,-9999.0,0.0264,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1500001,-9999,-9999,-9999,-9999,-9999,2.4,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538972,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.19,-9999.0,-9999.0,-9999.0,0.0050000004,1.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538972,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.07,0.087136,-9999.0,-9999.0
-31.64458531209,119.564539420024,3975135,SOIL,84462,1682809,0.01515,-9999,-9999,-9999.0,0.0264,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1500001,-9999,-9999,-9999,-9999,-9999,2.4,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682809,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.19,-9999.0,-9999.0,-9999.0,0.0050000004,1.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682809,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.07,0.087136,-9999.0,-9999.0
-31.6445743131448,119.56506541958,3650663,SOIL,82539,1538950,0.0047600004,-9999,-9999,-9999.0,0.0035099999999999,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.39400002,-9999,-9999,-9999,-9999,-9999,2.22,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538950,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.11,-9999.0,-9999.0,-9999.0,0.080000006,11.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538950,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.63000005,0.78422406224,-9999.0,-9999.0
-31.6445743131448,119.56506541958,3650686,SOIL,82539,1538973,0.010170001,-9999,-9999,-9999.0,0.0273,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.83100003,-9999,-9999,-9999,-9999,-9999,3.6100001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538973,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.70047003,-9999.0,-9999.0,-9999.0,0.0050000004,2.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538973,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.030000001,0.0373440012447999,-9999.0,-9999.0
-31.6445743131448,119.56506541958,3975113,SOIL,84462,1682787,0.0047600004,-9999,-9999,-9999.0,0.0035099999999999,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.39400002,-9999,-9999,-9999,-9999,-9999,2.22,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682787,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.11,-9999.0,-9999.0,-9999.0,0.080000006,11.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682787,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.63000005,0.78422406224,-9999.0,-9999.0
-31.6445743131448,119.56506541958,3975136,SOIL,84462,1682810,0.010170001,-9999,-9999,-9999.0,0.0273,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.83100003,-9999,-9999,-9999,-9999,-9999,3.6100001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682810,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.70047003,-9999.0,-9999.0,-9999.0,0.0050000004,2.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682810,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.030000001,0.0373440012447999,-9999.0,-9999.0
-31.6445683173577,119.56717441766,3650669,SOIL,82539,1538956,0.008890001,-9999,-9999,-9999.0,0.0327,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.11,-9999,-9999,-9999,-9999,-9999,1.9800001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538956,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.3000002,-9999.0,-9999.0,-9999.0,0.0050000004,2.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538956,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.09,0.1120319999999999,-9999.0,-9999.0
-31.6445683173577,119.56717441766,3975119,SOIL,84462,1682793,0.008890001,-9999,-9999,-9999.0,0.0327,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.11,-9999,-9999,-9999,-9999,-9999,1.9800001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682793,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.3000002,-9999.0,-9999.0,-9999.0,0.0050000004,2.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682793,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.09,0.1120319999999999,-9999.0,-9999.0
-31.6445643142012,119.56559241913,3650664,SOIL,82539,1538951,0.0055000004,-9999,-9999,-9999.0,0.00415,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.81200004,-9999,-9999,-9999,-9999,-9999,2.5100002,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538951,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.5800002,-9999.0,-9999.0,-9999.0,0.0050000004,7.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538951,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.19000001,0.236512012448,-9999.0,-9999.0
-31.6445643142012,119.56559241913,3650687,SOIL,82539,1538974,0.017700002,-9999,-9999,-9999.0,0.0432,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1400001,-9999,-9999,-9999,-9999,-9999,3.3200002,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538974,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.87500006,-9999.0,-9999.0,-9999.0,0.010000001,3.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538974,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.030000001,0.0373440012447999,-9999.0,-9999.0
-31.6445643142012,119.56559241913,3975114,SOIL,84462,1682788,0.0055000004,-9999,-9999,-9999.0,0.00415,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.81200004,-9999,-9999,-9999,-9999,-9999,2.5100002,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682788,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.5800002,-9999.0,-9999.0,-9999.0,0.0050000004,7.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682788,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.19000001,0.236512012448,-9999.0,-9999.0
-31.6445643142012,119.56559241913,3975137,SOIL,84462,1682811,0.017700002,-9999,-9999,-9999.0,0.0432,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1400001,-9999,-9999,-9999,-9999,-9999,3.3200002,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682811,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.87500006,-9999.0,-9999.0,-9999.0,0.010000001,3.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682811,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.030000001,0.0373440012447999,-9999.0,-9999.0
-31.6445533152582,119.566119418685,3650665,SOIL,82539,1538952,0.012080001,-9999,-9999,-9999.0,0.0070999999999999,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.90800005,-9999,-9999,-9999,-9999,-9999,2.41,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538952,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.64,-9999.0,-9999.0,-9999.0,0.0050000004,2.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538952,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.15,0.1867199999999999,-9999.0,-9999.0
-31.6445533152582,119.566119418685,3650688,SOIL,82539,1538975,0.00614,-9999,-9999,-9999.0,0.0121,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5350001,-9999,-9999,-9999,-9999,-9999,1.6300001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538975,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.3900001,-9999.0,-9999.0,-9999.0,0.010000001,2.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538975,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.060000002,0.0746880024895999,-9999.0,-9999.0
-31.6445533152582,119.566119418685,3975115,SOIL,84462,1682789,0.012080001,-9999,-9999,-9999.0,0.0070999999999999,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.90800005,-9999,-9999,-9999,-9999,-9999,2.41,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682789,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.64,-9999.0,-9999.0,-9999.0,0.0050000004,2.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682789,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.15,0.1867199999999999,-9999.0,-9999.0
-31.6445533152582,119.566119418685,3975138,SOIL,84462,1682812,0.00614,-9999,-9999,-9999.0,0.0121,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5350001,-9999,-9999,-9999,-9999,-9999,1.6300001,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682812,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.3900001,-9999.0,-9999.0,-9999.0,0.010000001,2.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1682812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.060000002,0.0746880024895999,-9999.0,-9999.0
-31.6445433163149,119.566646418235,3650689,SOIL,82539,1538976,0.0026400003,-9999,-9999,-9999.0,0.012,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.55300003,-9999,-9999,-9999,-9999,-9999,2.0600002,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538976,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.6790901,-9999.0,-9999.0,-9999.0,0.060000002,3.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1538976,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.14,0.174272,-9999.0,-9999.0
